nitrogen,phosphorus,potassium,temperature_c,humidity_pct,soil_ph,rainfall_mm,ndvi,soil_moisture,forecast_temperature_c,forecast_rainfall_7d_mm,market_price,market_demand_index,crop
77.86,21.44,48.11,18.32,64.43,5.47,517.39,0.574,0.46,18.27,79.28,2147.46,0.721,potato
101.98,34.15,43.65,24.9,54.0,6.67,617.17,0.715,0.468,25.18,122.52,2761.28,0.618,wheat
102.87,51.3,48.74,33.8,76.96,6.07,1359.22,0.552,0.709,34.45,122.21,2104.46,0.911,rice
86.11,39.59,58.98,25.9,41.27,5.58,938.04,0.637,0.607,26.38,63.98,7409.38,0.777,cotton
83.1,51.85,55.46,19.2,72.8,6.16,533.42,0.603,0.433,18.93,42.07,1927.19,0.738,potato
96.01,37.54,66.21,26.25,71.77,6.56,522.8,0.794,0.547,25.95,57.59,8301.52,0.732,cotton
127.66,52.07,68.35,24.69,79.15,6.38,1562.06,0.732,0.75,20.71,170.72,500.0,0.688,sugarcane
62.14,62.54,46.58,26.27,51.05,7.25,548.97,0.617,0.479,28.02,32.76,5226.65,0.702,chickpea
37.96,60.31,51.4,28.22,72.01,6.97,600.11,0.536,0.483,24.9,41.61,4959.82,0.849,groundnut
111.94,49.56,38.42,27.1,75.04,6.27,1589.96,0.664,0.75,27.74,152.51,2666.15,0.92,rice
134.55,32.96,49.75,19.49,72.15,6.37,1190.64,0.691,0.708,16.24,195.18,500.0,0.793,sugarcane
78.65,34.75,37.22,26.91,71.3,6.66,1794.49,0.645,0.75,28.61,114.14,2209.39,0.948,rice
118.6,68.53,50.95,26.49,85.08,6.15,653.46,0.695,0.456,26.73,75.84,2163.26,0.819,maize
81.3,55.31,30.77,21.49,52.87,7.15,976.13,0.686,0.54,24.25,108.12,2843.44,0.677,wheat
46.74,40.65,28.91,24.04,39.09,6.17,579.16,0.5,0.479,22.9,20.19,6510.73,0.766,groundnut
48.13,63.36,52.12,27.62,61.27,6.43,474.13,0.497,0.373,26.97,24.46,6160.03,0.78,groundnut
90.69,68.4,45.04,20.11,50.38,5.91,830.42,0.575,0.584,21.45,57.47,2366.51,0.971,maize
53.64,44.99,36.13,23.04,54.91,6.42,590.6,0.596,0.424,22.94,122.94,5943.24,0.634,chickpea
62.03,45.18,40.88,23.0,30.25,6.97,350.47,0.471,0.303,21.73,8.68,5097.27,0.878,chickpea
74.57,60.23,39.48,30.93,80.75,7.18,634.7,0.555,0.392,32.07,76.6,2014.21,0.802,tomato
110.41,49.6,39.59,30.27,90.26,5.75,1188.77,0.619,0.667,30.5,153.71,1666.33,0.835,rice
33.18,36.54,38.44,21.18,65.22,5.88,556.23,0.491,0.462,22.82,65.65,5190.73,0.704,groundnut
102.91,17.88,63.75,28.59,67.2,7.18,695.59,0.691,0.509,30.4,60.78,8779.42,0.648,cotton
115.63,85.96,56.52,20.77,68.1,6.77,1583.72,0.584,0.75,19.33,119.74,500.0,0.877,sugarcane
78.59,33.27,40.46,12.95,68.83,5.65,509.56,0.416,0.482,12.63,58.29,1847.75,0.741,potato
145.96,77.08,57.15,26.34,89.38,6.41,1696.01,0.833,0.75,26.33,154.94,500.0,0.778,sugarcane
38.03,59.38,18.04,22.08,60.29,7.21,313.85,0.574,0.352,22.51,96.18,6480.4,0.63,chickpea
27.32,41.89,44.13,28.29,52.49,6.67,745.59,0.399,0.535,26.42,164.52,5640.71,0.776,soybean
119.96,34.12,26.18,26.49,77.64,5.8,1033.19,0.672,0.686,24.57,121.27,1938.62,0.896,rice
49.46,48.54,40.55,23.4,29.31,7.02,590.31,0.634,0.435,25.94,53.68,7055.3,0.716,chickpea
74.83,49.38,23.46,19.47,76.69,6.84,919.99,0.529,0.579,21.93,49.0,5613.52,0.731,soybean
66.74,41.51,28.23,28.55,70.94,5.89,772.26,0.668,0.601,25.81,123.29,2490.49,0.838,maize
96.88,35.26,46.64,16.44,62.19,7.4,615.49,0.681,0.491,17.75,109.35,2987.06,0.806,wheat
107.54,53.86,41.04,25.27,74.27,5.72,660.02,0.697,0.45,26.32,46.05,7110.62,0.657,cotton
58.19,46.95,54.45,18.11,71.92,5.53,585.9,0.508,0.454,20.45,37.37,1883.7,0.826,potato
97.73,43.72,41.5,21.18,79.12,6.2,733.69,0.558,0.484,19.14,33.75,1688.28,0.609,potato
106.26,42.3,35.14,21.66,69.46,7.76,797.72,0.752,0.543,21.08,139.47,6938.89,0.849,cotton
68.06,33.91,53.75,19.37,57.42,6.84,877.02,0.511,0.532,19.16,127.48,2883.88,0.827,wheat
110.18,50.85,52.41,34.52,90.11,6.17,1564.78,0.629,0.75,35.64,116.97,2386.22,1.0,rice
115.39,60.83,22.72,21.49,60.4,6.49,869.1,0.702,0.564,22.27,76.23,2171.57,0.864,maize
100.22,42.8,32.46,31.44,42.0,7.04,588.86,0.477,0.319,30.49,83.77,5540.61,0.626,cotton
105.18,35.32,39.72,26.86,63.82,5.85,749.6,0.698,0.413,24.53,10.8,1649.63,0.698,tomato
56.4,54.47,36.05,25.19,46.97,6.21,879.0,0.603,0.537,28.33,97.84,1974.18,0.766,tomato
76.4,36.72,45.57,24.48,66.69,5.95,728.07,0.664,0.49,22.76,43.05,1899.24,0.786,maize
97.75,41.89,64.61,33.36,92.47,6.29,1561.87,0.711,0.75,33.26,210.57,2069.78,0.712,rice
56.76,59.36,34.89,28.4,66.12,6.97,710.74,0.555,0.419,27.48,129.34,6721.83,0.835,soybean
28.05,46.42,36.95,21.93,36.87,6.81,435.55,0.525,0.408,23.27,55.44,6853.59,0.748,chickpea
66.76,38.37,60.11,25.22,63.8,6.2,634.63,0.612,0.506,23.93,83.12,2124.07,0.759,tomato
114.98,59.35,32.84,35.39,72.74,6.22,1065.07,0.587,0.545,34.3,68.28,2244.66,0.949,rice
52.01,38.93,50.57,32.46,57.94,5.92,555.36,0.453,0.418,29.68,86.17,4800.13,0.821,groundnut
72.38,50.13,47.9,18.65,70.68,6.92,900.22,0.483,0.552,18.67,61.35,1816.08,0.869,maize
59.87,35.09,32.82,24.11,63.68,7.22,716.88,0.717,0.545,23.98,49.13,1892.22,1.0,maize
112.34,66.09,37.5,25.07,89.77,7.24,1710.72,0.789,0.75,25.34,157.8,500.0,0.797,sugarcane
97.21,38.96,43.51,23.82,68.12,6.88,737.4,0.693,0.507,22.82,78.96,1946.44,0.762,potato
132.37,72.6,36.66,27.86,69.69,6.02,1614.41,0.866,0.728,27.79,183.86,500.0,0.789,sugarcane
51.39,53.08,32.87,18.06,59.74,7.03,353.14,0.462,0.411,16.42,11.83,9045.23,0.616,chickpea
99.41,31.15,42.26,19.08,55.14,7.93,495.02,0.611,0.425,21.18,19.31,2934.02,0.806,wheat
34.73,39.17,51.1,29.52,54.52,6.53,322.81,0.385,0.259,30.3,47.56,5561.72,0.932,groundnut
86.06,59.86,31.99,23.84,60.36,5.48,714.36,0.698,0.615,23.4,68.98,2198.3,0.826,tomato
65.79,69.72,30.82,25.97,69.05,6.67,876.93,0.633,0.586,24.14,93.43,4457.03,0.667,soybean
30.85,56.53,41.37,22.29,67.4,6.84,764.33,0.538,0.475,24.58,112.99,4504.4,0.778,soybean
56.23,55.19,37.05,22.05,45.69,7.0,498.59,0.545,0.414,20.38,28.72,5784.04,0.643,chickpea
91.05,35.08,34.3,18.42,46.81,7.01,628.76,0.557,0.315,17.96,25.19,2211.92,0.804,wheat
56.57,44.83,41.73,26.87,51.54,6.79,393.36,0.598,0.343,31.6,0.0,6373.48,0.727,chickpea
79.87,46.72,42.59,25.46,78.59,6.07,741.01,0.675,0.576,23.94,0.0,3973.61,0.862,soybean
79.81,30.59,55.82,16.57,49.44,6.8,478.09,0.493,0.407,15.91,44.54,2209.44,0.629,wheat
95.04,46.53,41.5,25.48,61.43,5.83,1168.67,0.678,0.553,24.66,79.85,2252.54,0.721,tomato
18.65,39.31,28.04,24.66,25.37,6.48,390.49,0.551,0.31,26.23,13.3,6898.65,0.717,chickpea
42.97,49.78,65.2,23.94,32.01,5.38,552.64,0.747,0.39,26.16,90.52,3887.83,0.611,soybean
12.29,87.18,29.85,28.79,67.02,7.06,469.11,0.437,0.47,29.88,66.75,7015.88,0.77,groundnut
97.61,20.83,36.42,19.54,66.71,5.73,591.45,0.707,0.511,19.53,65.61,2021.91,0.877,maize
62.2,52.97,50.26,23.73,48.75,6.95,526.41,0.585,0.401,24.4,27.59,8407.36,0.889,chickpea
40.9,69.32,33.43,21.05,51.43,7.48,628.52,0.446,0.507,22.65,19.65,5547.43,0.796,chickpea
71.2,34.23,31.86,18.32,69.11,6.19,482.37,0.483,0.429,17.81,80.67,1931.59,0.786,potato
85.71,49.5,42.86,27.18,78.69,5.69,1159.78,0.708,0.737,26.34,61.36,1943.04,1.0,rice
58.08,59.43,71.87,26.05,81.42,6.63,764.18,0.53,0.576,24.37,58.45,4768.65,0.762,soybean
72.83,31.94,34.06,27.73,39.12,5.88,648.85,0.574,0.42,27.12,18.3,6074.23,0.729,soybean
86.11,39.29,45.77,30.63,60.72,7.53,478.48,0.55,0.402,31.51,92.23,6974.38,0.608,cotton
115.34,48.92,39.03,28.87,85.36,5.81,1017.93,0.676,0.586,29.17,97.82,3069.06,0.747,rice
130.55,52.25,52.01,26.73,86.59,7.05,975.02,0.777,0.651,25.87,45.17,500.0,0.799,sugarcane
114.27,49.2,47.13,24.02,96.51,6.85,1119.5,0.748,0.602,22.7,126.84,500.0,0.89,sugarcane
121.95,53.03,54.83,31.8,70.36,7.47,1809.74,0.668,0.75,32.44,222.52,500.0,0.933,sugarcane
69.04,38.67,63.16,19.68,73.28,6.64,837.11,0.598,0.517,21.85,27.49,2365.51,0.637,tomato
67.99,59.06,20.52,17.7,66.76,6.53,335.82,0.598,0.385,15.82,41.16,5499.89,0.81,chickpea
77.72,38.54,28.78,25.68,84.29,6.77,921.88,0.598,0.633,23.46,117.77,3668.99,0.756,soybean
59.9,57.17,23.05,19.49,41.09,6.59,558.57,0.548,0.352,18.59,76.9,4524.44,0.76,chickpea
115.47,51.64,43.3,23.99,64.88,6.72,917.44,0.769,0.566,22.02,100.04,1917.85,0.885,maize
124.2,40.48,14.58,26.42,42.44,6.03,658.78,0.687,0.513,25.88,55.9,2633.15,0.875,wheat
99.12,48.65,39.79,22.62,67.13,5.8,718.78,0.791,0.48,20.87,37.26,1928.74,0.621,potato
42.76,30.19,35.39,22.7,50.77,7.17,546.96,0.534,0.458,21.72,71.62,6392.84,0.662,groundnut
50.62,34.89,22.2,23.86,80.35,5.78,545.75,0.672,0.388,27.86,80.4,1461.7,0.809,potato
112.19,57.46,33.22,24.71,68.34,6.4,854.56,0.86,0.585,22.87,96.53,2133.31,0.681,maize
103.55,41.98,39.84,26.63,65.42,6.95,1755.9,0.641,0.75,25.69,224.01,2579.11,0.759,rice
152.56,39.4,31.31,22.59,51.29,6.09,561.29,0.748,0.352,23.57,90.71,6347.91,0.784,cotton
81.78,45.88,56.62,12.59,67.2,5.85,546.68,0.541,0.467,13.19,57.02,1703.27,0.522,potato
65.7,29.11,39.13,26.65,60.42,5.74,951.33,0.556,0.577,27.99,98.44,1569.03,0.848,tomato
73.93,38.02,31.46,24.64,85.96,6.57,710.29,0.811,0.514,23.91,71.42,2185.84,0.789,potato
47.71,69.83,35.04,16.51,52.57,6.81,339.13,0.394,0.342,17.77,53.9,7675.58,0.624,chickpea
24.94,57.2,28.69,27.77,41.22,6.61,577.59,0.442,0.41,27.55,116.97,5574.23,0.789,groundnut
112.92,41.21,25.62,32.78,70.63,6.96,1503.69,0.62,0.713,34.23,221.66,1984.86,0.894,rice
58.39,49.66,32.21,27.16,63.08,6.47,840.59,0.612,0.544,28.96,119.47,5365.01,0.896,soybean
55.88,59.36,30.63,21.62,60.86,5.75,573.18,0.462,0.375,24.88,33.15,1173.39,0.761,maize
92.14,55.51,31.94,22.82,71.52,5.06,536.15,0.582,0.374,24.53,1.84,1443.3,0.928,potato
104.56,30.56,64.16,20.95,48.88,6.23,764.28,0.613,0.466,23.79,129.4,6564.9,0.579,cotton
73.54,34.1,28.09,29.37,84.66,5.57,792.6,0.604,0.605,30.37,108.28,3157.8,0.789,soybean
75.21,61.17,34.54,29.89,61.33,6.44,523.86,0.496,0.496,33.35,0.0,6745.95,0.652,chickpea
20.48,63.62,30.47,31.68,64.68,5.93,404.99,0.515,0.332,31.41,64.89,6203.31,0.74,groundnut
56.13,56.26,60.49,9.41,84.0,6.33,742.06,0.312,0.515,8.83,84.68,2315.11,0.764,potato
81.81,46.58,47.71,23.38,65.19,6.46,892.67,0.587,0.559,22.03,142.08,1556.87,0.879,maize
81.11,46.92,48.94,25.82,73.84,6.74,1081.09,0.723,0.701,24.92,100.41,2320.24,0.864,tomato
73.52,47.99,30.27,23.74,73.85,6.37,855.58,0.626,0.49,24.55,81.39,2597.58,0.83,tomato
82.51,22.45,33.04,29.03,73.44,6.58,451.16,0.653,0.388,31.27,31.83,8201.14,0.708,cotton
71.63,24.28,51.42,19.8,68.9,5.24,752.87,0.594,0.539,21.7,95.81,1627.23,0.781,potato
124.87,43.13,17.51,25.08,58.31,5.82,817.59,0.784,0.482,27.63,47.12,2023.17,0.859,maize
44.58,29.46,32.83,12.95,54.31,6.61,667.9,0.418,0.417,11.25,68.39,2172.84,0.871,wheat
72.38,43.52,27.58,21.29,57.97,7.22,713.57,0.551,0.5,19.95,90.59,2198.7,0.64,wheat
30.91,48.65,56.56,19.99,34.07,6.41,330.75,0.442,0.388,16.36,92.58,5806.46,0.641,chickpea
77.13,47.92,36.4,23.52,71.52,5.87,769.98,0.631,0.485,28.13,1.38,2490.81,0.9,maize
77.03,34.52,41.38,24.97,65.41,6.43,673.99,0.607,0.514,22.69,137.92,2722.22,0.861,tomato
87.67,35.59,32.89,32.87,77.29,5.58,668.71,0.586,0.527,31.08,45.37,1654.53,0.914,tomato
101.97,54.04,51.95,29.85,77.68,6.64,1453.22,0.654,0.75,28.14,132.08,500.0,0.872,sugarcane
86.55,23.82,48.1,20.35,60.56,6.04,843.77,0.463,0.47,19.81,63.61,2409.3,0.712,wheat
88.9,23.55,29.14,34.54,60.6,6.79,850.74,0.495,0.527,34.85,46.55,5876.34,0.96,cotton
111.8,56.0,33.08,23.89,64.45,5.56,1119.47,0.778,0.652,20.34,141.02,2198.54,1.0,rice
49.95,58.99,35.13,24.94,55.67,7.14,667.89,0.546,0.486,24.96,2.2,5886.65,0.559,chickpea
90.36,49.36,55.26,18.24,74.32,5.86,578.55,0.674,0.439,18.87,45.72,2655.31,0.784,tomato
87.34,39.35,41.29,27.19,54.53,6.92,634.52,0.623,0.429,26.07,122.81,2200.62,0.626,wheat
70.79,53.96,43.9,10.05,57.54,6.95,547.53,0.386,0.379,8.0,36.63,2980.05,0.712,wheat
109.88,59.18,45.05,27.08,79.07,5.51,633.69,0.738,0.581,26.33,111.95,2706.66,0.798,rice
36.7,47.65,12.4,27.34,79.0,5.68,558.78,0.558,0.472,26.26,27.34,4220.65,0.785,soybean
63.8,56.1,60.35,17.54,45.11,5.72,487.78,0.485,0.377,15.82,0.93,1803.35,0.653,potato
106.47,52.48,36.12,18.66,66.14,6.22,736.99,0.688,0.547,20.6,85.14,1741.53,0.79,tomato
104.88,37.39,36.2,27.76,71.77,6.28,850.01,0.734,0.556,26.13,63.9,2386.42,0.739,maize
126.33,41.45,45.39,24.67,73.83,6.39,1419.73,0.703,0.75,24.83,106.87,500.0,0.704,sugarcane
6.41,80.53,27.95,21.71,51.36,6.79,590.9,0.536,0.475,23.63,35.11,5380.8,0.632,chickpea
121.31,46.43,29.71,15.85,78.01,6.66,1161.81,0.573,0.601,17.84,109.6,2297.87,0.982,maize
112.71,72.34,6.59,30.48,88.57,5.52,1120.9,0.599,0.75,32.69,152.39,2239.81,0.981,rice
65.24,58.46,48.83,8.0,57.65,4.77,805.31,0.36,0.53,8.0,119.13,2032.39,0.708,potato
90.3,59.98,19.57,23.5,52.02,7.99,595.55,0.609,0.458,23.08,33.01,2050.7,0.926,wheat
83.38,49.32,24.88,24.3,64.38,7.0,886.87,0.608,0.519,23.63,33.93,2027.54,0.806,maize
108.27,30.16,33.27,20.81,80.79,6.38,1342.64,0.687,0.75,17.75,106.69,1459.57,0.804,rice
97.42,26.04,27.59,24.49,61.68,6.13,449.73,0.606,0.55,24.05,107.98,6753.53,0.829,cotton
104.15,47.59,40.15,30.99,76.83,6.19,1754.35,0.541,0.75,34.72,171.39,1764.85,0.789,rice
97.26,35.9,41.81,29.28,46.97,5.58,932.03,0.592,0.527,28.62,53.76,1970.79,0.688,maize
101.88,47.72,46.8,31.97,61.8,6.83,931.98,0.497,0.639,34.92,85.26,7128.36,0.72,cotton
84.96,58.22,14.83,19.87,48.43,6.96,614.59,0.633,0.461,20.28,89.54,2321.38,0.725,wheat
92.22,74.19,44.29,18.48,60.79,6.32,852.21,0.568,0.552,18.8,58.33,1997.81,0.726,potato
113.74,47.13,37.41,28.23,45.85,6.18,561.88,0.693,0.353,31.8,63.73,6235.36,0.784,cotton
107.91,41.38,20.97,26.2,63.76,6.16,725.71,0.689,0.486,27.23,98.47,1983.32,1.0,maize
55.64,63.89,47.92,24.17,85.24,6.74,596.9,0.6,0.433,23.95,54.8,5343.86,0.864,soybean
121.73,28.89,55.15,24.61,67.65,6.45,1915.45,0.767,0.75,23.48,197.31,500.0,0.774,sugarcane
130.07,54.73,62.13,26.51,74.46,6.67,1951.65,0.756,0.75,22.16,207.68,500.0,0.892,sugarcane
105.36,46.88,31.55,23.35,66.96,6.96,606.1,0.721,0.491,22.73,66.0,9184.93,0.722,cotton
73.06,30.29,51.18,24.66,53.68,6.79,860.14,0.762,0.52,26.88,35.3,2539.75,0.914,maize
65.17,35.44,54.18,23.01,69.05,6.87,708.03,0.599,0.479,24.96,80.06,2352.64,0.678,wheat
111.18,38.6,38.41,32.8,66.23,7.16,587.37,0.608,0.51,33.03,120.39,6427.87,0.758,cotton
53.11,63.04,33.28,31.33,42.6,7.74,525.5,0.482,0.318,34.11,54.51,8259.07,0.707,chickpea
68.24,71.92,64.37,18.82,66.09,5.15,682.35,0.469,0.477,20.16,166.2,1803.73,0.828,potato
11.47,51.33,54.04,13.95,57.24,7.39,373.61,0.223,0.405,14.6,87.11,5949.34,0.717,chickpea
100.45,42.05,44.58,22.97,82.74,5.53,842.63,0.666,0.532,22.51,82.64,2035.74,0.921,tomato
99.78,51.33,29.91,26.61,89.62,5.86,1219.82,0.678,0.736,26.9,98.04,2024.16,0.786,rice
92.27,50.17,52.27,19.26,73.71,5.39,675.3,0.663,0.558,23.28,76.07,1873.96,0.578,potato
22.78,61.56,30.45,19.35,44.85,6.67,372.64,0.412,0.448,18.24,46.23,6215.14,0.581,chickpea
55.44,30.33,9.25,20.26,60.52,6.61,484.74,0.51,0.392,22.0,98.59,1414.91,0.772,wheat
48.13,54.73,31.53,28.17,47.35,6.62,532.35,0.563,0.419,29.87,53.89,6339.42,0.639,chickpea
103.11,43.52,35.23,22.26,74.0,6.33,1237.65,0.68,0.661,24.61,82.6,2360.89,0.968,rice
50.77,29.26,30.29,30.46,77.01,6.54,1097.54,0.609,0.671,31.54,112.86,3893.26,0.763,soybean
97.51,20.02,53.73,14.75,52.82,5.83,721.89,0.393,0.509,16.06,15.05,7200.13,0.802,cotton
76.52,38.32,42.28,20.98,40.82,6.53,562.41,0.541,0.343,23.24,112.31,2752.08,0.907,wheat
27.11,26.58,17.84,26.23,66.8,6.59,791.57,0.507,0.497,22.57,103.88,4980.43,0.688,soybean
44.33,58.14,23.17,16.31,61.93,6.81,426.3,0.429,0.354,18.91,11.84,6675.19,0.701,chickpea
81.26,51.33,44.22,21.22,44.07,5.64,844.87,0.637,0.539,22.28,96.19,1839.64,0.817,maize
64.86,45.44,26.23,29.78,64.19,6.08,644.98,0.558,0.486,37.04,1.88,1900.32,0.686,tomato
45.52,64.02,42.93,30.58,64.4,6.23,709.69,0.55,0.49,27.19,93.63,7567.26,0.844,groundnut
30.84,76.48,53.63,19.41,59.25,6.83,574.07,0.41,0.474,19.26,41.57,5879.09,0.769,groundnut
126.83,32.56,33.81,26.89,74.07,5.69,1063.84,0.717,0.616,25.76,90.74,2370.73,0.847,rice
129.79,57.89,21.47,30.27,73.22,5.9,1235.77,0.761,0.647,29.53,74.94,1600.7,0.814,rice
51.97,67.83,35.0,12.19,64.78,7.75,443.66,0.453,0.42,11.24,137.79,5898.16,0.705,chickpea
128.38,53.94,51.51,29.13,52.24,6.57,1536.45,0.523,0.75,33.08,179.87,500.0,1.0,sugarcane
106.32,47.11,38.22,32.17,82.76,5.88,922.82,0.501,0.559,36.49,71.72,1577.41,0.685,rice
105.49,48.66,23.73,21.46,61.68,6.72,668.42,0.723,0.422,22.74,86.16,2181.11,0.918,maize
104.78,39.39,37.49,17.72,55.18,7.43,816.44,0.626,0.564,17.65,114.83,2345.17,0.617,wheat
73.89,61.49,57.86,16.27,90.13,5.27,569.84,0.472,0.506,21.87,121.52,2028.53,0.669,potato
105.17,50.98,54.14,32.13,61.17,6.66,992.74,0.543,0.584,33.72,92.42,6401.35,0.812,cotton
92.96,24.35,45.79,23.81,68.85,6.58,697.59,0.585,0.474,22.41,55.33,2195.09,0.74,tomato
81.06,35.8,45.84,24.97,77.46,5.24,898.8,0.604,0.619,25.12,45.04,2374.29,0.715,tomato
123.25,48.75,53.28,29.06,60.12,6.34,1238.85,0.675,0.658,30.75,118.91,2622.88,0.865,rice
32.16,66.55,28.38,26.88,37.68,6.76,341.6,0.459,0.369,26.85,0.0,5925.14,0.634,chickpea
23.81,79.61,56.38,30.49,51.71,5.78,304.97,0.48,0.367,28.73,45.45,4256.95,1.0,groundnut
116.88,44.04,47.49,16.86,65.16,6.56,798.72,0.504,0.499,22.76,64.72,1914.12,0.844,potato
67.41,46.71,42.55,23.74,63.46,6.57,959.0,0.572,0.533,27.94,137.36,7668.53,0.682,cotton
126.42,36.0,40.8,29.16,62.96,6.47,770.18,0.714,0.48,26.96,31.69,500.0,0.642,sugarcane
77.93,50.2,34.02,13.69,50.51,6.31,438.65,0.425,0.271,11.83,50.73,2563.34,0.83,wheat
115.73,43.83,20.86,30.72,58.72,6.28,471.63,0.631,0.405,28.11,0.0,7510.95,0.837,cotton
105.97,33.11,37.97,13.68,60.84,6.6,708.17,0.599,0.472,10.61,58.15,2837.24,0.797,wheat
80.43,35.96,52.11,30.76,60.47,6.8,752.4,0.563,0.487,30.81,71.18,6993.56,0.795,cotton
33.84,50.32,43.76,29.07,66.9,5.67,303.35,0.544,0.359,28.16,25.27,5072.44,0.933,groundnut
57.06,42.41,32.87,27.42,61.39,6.26,791.79,0.626,0.529,28.59,133.9,4569.04,0.86,soybean
35.32,55.82,36.5,29.01,70.51,5.99,597.38,0.539,0.448,25.2,72.13,6203.74,0.869,groundnut
101.4,31.38,53.62,29.64,45.02,7.09,998.13,0.526,0.548,29.0,143.69,8591.31,0.707,cotton
43.39,35.1,28.62,30.65,73.41,6.32,705.49,0.483,0.385,27.45,65.67,5224.71,0.757,soybean
32.31,43.58,29.35,26.08,66.04,6.56,968.33,0.55,0.562,24.63,112.57,2008.87,0.807,tomato
76.72,69.75,24.76,14.48,62.04,7.1,404.92,0.511,0.444,10.42,44.91,6555.97,0.85,chickpea
75.84,56.85,29.54,22.12,54.94,6.43,515.63,0.579,0.389,21.81,123.47,2366.47,0.656,wheat
65.34,45.62,74.09,31.53,48.97,6.01,578.7,0.557,0.455,32.66,0.82,4340.57,0.775,soybean
101.96,17.97,35.59,28.58,72.1,6.46,783.6,0.74,0.547,29.91,53.01,2393.49,0.77,tomato
34.61,50.65,49.16,19.93,74.52,6.56,714.53,0.563,0.511,17.36,51.73,7182.92,0.899,groundnut
74.05,46.45,38.77,29.28,65.48,6.16,693.37,0.55,0.406,31.05,68.1,2804.47,0.932,tomato
96.25,41.9,45.41,26.24,61.8,5.98,660.89,0.619,0.477,27.84,83.34,5394.58,0.685,soybean
46.28,64.89,28.3,23.65,44.24,7.09,460.51,0.535,0.286,25.21,115.72,6636.12,0.639,chickpea
95.91,35.27,22.53,16.53,39.67,6.07,439.18,0.473,0.309,17.32,56.34,2541.48,0.897,wheat
148.59,62.3,43.93,29.12,75.31,7.14,1207.96,0.776,0.69,28.95,119.22,500.0,1.0,sugarcane
106.21,54.37,57.84,28.28,73.67,7.39,1066.89,0.698,0.55,26.6,64.25,500.0,0.793,sugarcane
84.79,42.34,21.21,20.97,66.73,6.9,855.82,0.606,0.508,23.17,100.75,1877.38,0.91,maize
45.75,21.92,28.44,15.49,49.8,6.03,535.89,0.383,0.395,14.45,65.68,6460.44,0.781,groundnut
47.34,42.8,47.16,20.73,75.07,6.49,864.38,0.435,0.58,19.23,86.96,4483.03,0.713,soybean
76.03,48.05,42.46,30.62,80.41,5.76,665.09,0.509,0.419,28.88,41.91,2637.74,0.673,tomato
62.73,57.51,55.28,13.93,86.25,5.81,583.54,0.505,0.528,14.2,61.88,2026.22,0.827,potato
14.36,21.65,38.08,31.82,71.97,6.46,307.88,0.496,0.377,31.0,73.05,6335.44,0.956,groundnut
52.28,52.14,52.32,24.3,86.88,6.3,786.15,0.717,0.581,26.09,66.08,3334.75,0.731,soybean
97.53,30.58,25.48,31.6,70.57,5.92,1424.49,0.555,0.669,28.43,140.46,2364.12,0.83,rice
42.35,53.1,28.99,28.45,58.15,7.17,397.69,0.63,0.352,31.62,62.3,4624.81,0.774,groundnut
106.8,31.51,46.9,22.94,74.37,6.51,762.73,0.638,0.607,24.59,112.85,9126.96,0.729,cotton
76.39,39.86,43.6,25.95,60.9,6.59,776.48,0.555,0.527,26.04,74.67,1715.16,0.778,tomato
66.47,38.87,54.0,21.18,57.11,6.23,816.17,0.535,0.49,18.98,106.59,2833.24,0.903,tomato
41.98,59.85,35.05,24.29,68.77,6.62,493.17,0.464,0.445,25.26,6.88,5061.77,0.719,groundnut
35.95,73.49,45.83,17.08,52.64,7.6,377.48,0.48,0.39,13.7,10.59,5985.81,0.7,chickpea
53.04,57.68,53.24,26.71,83.14,7.61,752.97,0.66,0.657,25.48,0.0,5493.84,0.751,soybean
25.9,64.12,44.14,27.62,71.29,5.78,422.74,0.393,0.449,28.74,67.61,4770.78,0.6,groundnut
69.8,47.71,35.37,10.68,49.26,6.87,591.94,0.257,0.497,11.02,74.73,2229.62,0.833,wheat
57.69,45.6,32.39,17.67,63.97,6.94,345.92,0.614,0.343,19.19,16.68,6578.72,0.768,chickpea
43.27,59.85,41.78,21.91,59.8,6.63,280.63,0.57,0.379,23.77,44.06,5433.83,0.753,groundnut
75.91,62.43,58.77,28.58,74.17,6.04,871.61,0.736,0.539,26.14,92.08,5474.96,0.812,soybean
102.45,46.71,59.53,19.24,52.41,6.54,868.2,0.636,0.471,19.67,115.54,6063.69,0.677,cotton
76.03,65.66,23.78,30.93,41.96,6.74,469.91,0.5,0.423,26.69,51.47,5799.6,0.772,chickpea
76.94,25.79,24.22,16.11,46.82,6.11,633.42,0.547,0.377,14.77,99.15,1842.93,0.78,wheat
44.89,68.6,40.84,26.3,56.2,5.69,631.76,0.592,0.464,26.07,52.94,6593.86,0.746,groundnut
97.4,62.02,42.64,23.25,82.11,6.26,717.72,0.52,0.513,23.24,103.09,1830.69,0.58,potato
66.28,38.39,40.93,12.43,82.57,7.15,554.95,0.425,0.403,10.24,34.86,2126.37,1.0,potato
117.2,82.28,54.11,25.76,79.16,7.32,1664.27,0.779,0.75,26.07,177.94,500.0,0.739,sugarcane
32.6,50.54,44.33,23.58,55.88,6.7,871.74,0.531,0.557,25.31,57.72,3767.21,0.867,soybean
105.97,48.97,20.49,20.58,56.27,7.38,770.84,0.627,0.5,23.68,20.62,2081.13,0.658,maize
125.61,26.76,7.36,21.96,69.92,6.22,1015.86,0.723,0.571,24.48,122.29,1602.78,0.721,maize
